seed,method,max_switches,cycle_id,ue_id,previous_bs_id,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,h_before,h_after_estimated,reward,estimated_reward,h_after_measured,measured_reward,switch_count,num_degraded_users,measurement_valid,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,best_estimated_h_delta,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,warmup_before_cycle_sec,cycle_start_offset_sec,expert_bs_id,run_index,source_file,source_condition,best_cycle,best_harmonic_mean,is_noop_to_best,sample_weight
7,multi_greedy,1,1,2,0,0,3,0.0,94.1667,1.061947,25,0.337456,37,0,0,0,0.337456,0.355041,0.017585,0.017585,0.337456,0.0,1,0,1,-1,25,29,26,94.1667,85.1667,58.3333,1.061947,1.174168,1.714287,0.000184,-0.002797,-0.003658,0.0,1,1,0,fixed,1,1,0,0,3.0,4.0,0,7,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_7_20260818_220651.csv,multi_greedy_K1,1,0.337456,1,1.0
5,multi_greedy,6,1,24,2,2,2,0.689627,62.3333,0.086203,30,0.298538,37,0,2,0,0.298538,0.408379,0.109841,0.109841,0.298538,0.0,6,0,1,0,24,26,30,96.6667,85.6667,62.3333,0.708871,0.234063,0.086312,0.016985,0.011771,0.000269,0.016985,6,6,0,fixed,6,6,0,0,3.0,4.0,0,45,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_5_20260819_003227.csv,multi_greedy_K6,3,0.474204,0,1.3397000000000001
5,multi_greedy,8,2,10,0,0,3,0.0,98.1667,1.018675,32,0.360862,43,0,0,0,0.360862,0.525841,0.164978,0.164978,0.360862,0.062325,8,41,1,1,32,26,22,98.1667,82.8333,53.8333,1.018675,1.207244,1.857586,7.7e-05,-0.00097,-0.003131,0.0,8,8,0,fixed,8,8,0,0,3.0,4.0,0,55,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_5_20260819_001229.csv,multi_greedy_K8,3,0.484904,1,1.0
5,multi_greedy,6,1,38,2,2,2,0.690673,62.3333,0.086334,30,0.298538,37,0,2,0,0.298538,0.408379,0.109841,0.109841,0.298538,0.0,6,0,1,0,24,26,30,96.6667,85.6667,62.3333,0.708871,0.234063,0.0863,0.016987,0.011773,0.000269,0.016987,6,6,0,fixed,6,6,0,0,3.0,4.0,0,45,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_5_20260819_003227.csv,multi_greedy_K6,3,0.474204,0,1.33974
1,multi_greedy,4,2,39,1,1,2,1.22407,81.6667,0.153009,34,0.407978,33,0,1,0,0.407978,0.4846,0.076622,0.076622,0.407978,0.031164,4,29,1,0,24,34,22,105.833,81.6667,54.3333,0.907811,0.153652,0.102971,0.015919,0.000127,-0.004874,0.015919,4,4,0,fixed,4,4,0,0,3.0,4.0,0,31,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_1_20260818_015303.csv,multi_greedy_K4,5,0.606825,0,1.3183799999999999
2,multi_greedy,3,1,9,2,2,2,0.652444,62.5,0.081555,31,0.314149,25,0,1,1,0.314149,0.381003,0.066854,0.066854,0.314149,0.0,3,0,1,0,28,21,31,96.0,83.6667,62.5,0.639139,0.747875,0.081324,0.020044,0.02091,0.000153,0.02091,3,3,0,fixed,3,3,0,0,3.0,4.0,1,22,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_2_20260818_073808.csv,multi_greedy_K3,5,0.492482,0,1.4182000000000001
3,multi_greedy,8,2,41,1,1,4,0.0,90.0,0.444444,28,0.419926,48,0,1,0,0.419926,0.589906,0.16998,0.16998,0.419926,0.088305,8,26,1,0,33,28,19,98.3333,90.0,54.1667,0.40678,0.444444,0.738461,-0.001524,0.000231,-0.00364,0.0,8,8,0,fixed,8,8,0,0,3.0,4.0,2,53,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_3_20260818_125853.csv,multi_greedy_K8,5,0.606651,0,1.0
3,multi_greedy,1,2,64,1,1,4,0.0,89.5,0.446927,28,0.266162,40,0,1,0,0.266162,0.287815,0.021653,0.021653,0.266162,-0.065458,1,15,1,0,26,28,26,94.0,89.5,56.3333,0.425532,0.446927,0.71006,5.6e-05,0.00013,-0.005209,5.6e-05,1,1,0,fixed,1,1,0,0,3.0,4.0,1,3,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_3_20260818_125514.csv,multi_greedy_K1,1,0.33162,1,1.00112
7,multi_greedy,6,2,11,2,2,3,0.0,53.1667,1.880877,20,0.397953,31,0,2,0,0.397953,0.51915,0.121196,0.121196,0.397953,0.060497,6,42,1,-1,31,29,20,100.167,82.1667,53.1667,0.998333,1.217038,1.880877,0.001552,-0.002084,0.000126,0.001552,6,6,0,fixed,6,6,0,0,3.0,4.0,2,47,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_7_20260818_220722.csv,multi_greedy_K6,5,0.509411,1,1.03104
8,multi_greedy,10,1,60,2,2,2,0.855714,66.1667,0.106964,34,0.331071,29,0,0,1,0.331071,0.533826,0.202755,0.202755,0.331071,0.0,10,0,1,0,25,21,34,103.167,80.6667,66.1667,0.753556,0.566906,0.106906,0.026659,0.025999,0.009345,0.026659,10,10,0,fixed,10,10,0,0,3.0,4.0,0,18,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_8_20260819_033618.csv,multi_greedy_K10,4,0.59584,0,1.53318
3,multi_greedy,6,2,80,2,2,1,2.705222,55.8333,0.901741,21,0.367706,35,0,2,0,0.367706,0.571141,0.203435,0.203435,0.367706,0.036085,6,21,1,-1,31,28,21,95.3333,88.1667,55.8333,1.095652,1.128791,0.909871,0.006929,0.007651,0.000291,0.007651,6,6,0,fixed,6,6,0,0,3.0,4.0,2,43,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_3_20260818_131347.csv,multi_greedy_K6,5,0.579671,1,1.15302
3,multi_greedy,6,2,31,1,1,4,0.0,88.1667,0.453686,28,0.367706,35,0,1,0,0.367706,0.571141,0.203435,0.203435,0.367706,0.036085,6,21,1,0,31,28,21,95.3333,88.1667,55.8333,0.419581,0.453686,0.716418,-0.000659,0.000291,-0.0052,0.0,6,6,0,fixed,6,6,0,0,3.0,4.0,2,43,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_3_20260818_131347.csv,multi_greedy_K6,5,0.579671,0,1.0
5,multi_greedy,3,2,43,1,1,3,0.0,81.3333,1.229509,26,0.254924,33,0,1,0,0.254924,0.326962,0.072038,0.072038,0.254924,-0.043614,3,29,1,-1,27,26,27,95.5,81.3333,55.3333,1.04712,1.229509,1.80723,0.000946,5.7e-05,-0.003864,0.000946,3,3,0,fixed,3,3,0,0,3.0,4.0,1,25,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_5_20260819_003851.csv,multi_greedy_K3,5,0.476207,1,1.01892
1,multi_greedy,3,1,65,1,1,2,1.291799,84.6667,0.161475,36,0.376814,33,0,1,0,0.376814,0.419713,0.0429,0.0429,0.376814,0.0,3,0,1,0,20,36,24,69.8333,84.6667,94.8333,0.875479,0.161378,0.126739,0.013353,8.6e-05,-0.001862,0.013353,3,3,0,fixed,3,3,0,0,3.0,4.0,0,21,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_1_20260818_015520.csv,multi_greedy_K3,5,0.56506,0,1.26706
7,multi_greedy,1,1,77,1,1,1,3.068272,85.1667,1.022757,29,0.337456,37,0,1,0,0.337456,0.355041,0.017585,0.017585,0.337456,0.0,1,0,1,1,25,29,26,94.1667,85.1667,58.3333,1.124799,0.947533,0.597699,0.003538,0.000184,-0.001995,0.003538,1,1,0,fixed,1,1,0,0,3.0,4.0,1,7,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_7_20260818_220651.csv,multi_greedy_K1,1,0.337456,1,1.07076
4,multi_greedy,8,2,5,1,1,4,0.0,79.6667,0.502092,30,0.398773,44,0,1,0,0.398773,0.435656,0.036883,0.036883,0.398773,0.066579,8,37,1,-1,35,30,15,108.5,79.6667,61.0,0.368664,0.502092,0.655738,-0.000925,-8.9e-05,0.00136,0.00136,8,8,0,fixed,8,8,0,0,3.0,4.0,2,54,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_4_20260818_181930.csv,multi_greedy_K8,4,0.455706,0,1.0272000000000001
4,multi_greedy,10,1,36,0,0,1,3.52539,107.5,1.17513,27,0.332194,28,0,0,0,0.332194,0.431152,0.098958,0.098958,0.332194,0.0,10,0,1,-1,27,31,22,107.5,79.6667,67.8333,1.561059,0.897062,0.746418,0.000696,-0.001494,-0.004796,0.0,10,10,0,fixed,10,10,0,0,3.0,4.0,0,14,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_4_20260818_182426.csv,multi_greedy_K10,3,0.446406,1,1.0
5,multi_greedy,8,2,64,1,1,4,0.0,82.8333,0.482898,26,0.360862,43,0,2,1,0.360862,0.525841,0.164978,0.164978,0.360862,0.062325,8,41,1,0,32,26,22,98.1667,82.8333,53.8333,0.40747,0.482898,0.743035,0.000753,7.7e-05,-0.001396,0.000753,8,8,0,fixed,8,8,0,0,3.0,4.0,2,55,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_5_20260819_001229.csv,multi_greedy_K8,3,0.484904,0,1.01506
5,multi_greedy,6,1,30,1,1,2,1.947409,85.6667,0.243426,26,0.298538,37,0,1,0,0.298538,0.408379,0.109841,0.109841,0.298538,0.0,6,0,1,0,24,26,30,96.6667,85.6667,62.3333,0.708871,0.243032,0.083519,0.004737,0.000269,-0.011537,0.004737,6,6,0,fixed,6,6,0,0,3.0,4.0,1,45,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_5_20260819_003227.csv,multi_greedy_K6,3,0.474204,1,1.09474
5,multi_greedy,4,2,19,0,0,1,3.505409,94.0,1.16847,28,0.274431,32,0,0,0,0.274431,0.380693,0.106262,0.106262,0.274431,-0.024107,4,36,1,1,28,26,26,94.0,83.0,57.6667,1.168493,1.064669,0.74194,5.5e-05,-0.001174,-0.005524,0.0,4,4,0,fixed,4,4,0,0,3.0,4.0,0,35,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_5_20260819_004304.csv,multi_greedy_K4,4,0.477328,1,1.0
1,multi_greedy,8,2,34,0,0,4,0.0,110.167,0.363085,28,0.482149,29,0,0,0,0.482149,0.611021,0.128872,0.128872,0.482149,0.105336,8,22,1,0,28,31,21,110.167,82.0,54.6667,0.363085,0.487805,0.731707,0.000157,-0.000922,0.002869,0.002869,8,8,0,fixed,8,8,0,0,3.0,4.0,2,51,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_1_20260818_015424.csv,multi_greedy_K8,5,0.709931,0,1.05738
10,multi_greedy,8,1,8,2,2,2,0.791287,64.3333,0.098911,24,0.30604,37,0,0,1,0.30604,0.433518,0.127478,0.127478,0.30604,0.0,8,0,1,0,28,28,24,97.1667,80.5,64.3333,0.675292,0.176312,0.098818,0.016118,0.008761,0.000217,0.016118,8,8,0,fixed,8,8,0,0,3.0,4.0,0,50,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_10_20260819_115433.csv,multi_greedy_K8,5,0.473143,0,1.32236
1,multi_greedy,8,1,34,0,0,4,0.0,69.8333,0.572793,20,0.376814,33,0,0,0,0.376814,0.495454,0.11864,0.11864,0.376814,0.0,8,0,1,-1,20,36,24,69.8333,84.6667,94.8333,0.572793,0.472441,0.421793,8.6e-05,-0.004659,-0.003776,0.0,8,8,0,fixed,8,8,0,0,3.0,4.0,2,51,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_1_20260818_015424.csv,multi_greedy_K8,5,0.709931,0,1.0
8,multi_greedy,6,1,35,0,0,3,0.0,103.167,0.969302,25,0.331071,29,0,0,0,0.331071,0.453411,0.12234,0.12234,0.331071,0.0,6,0,1,-1,25,21,34,103.167,80.6667,66.1667,0.969302,1.239669,1.511334,0.009345,0.009706,0.004698,0.009706,6,6,0,fixed,6,6,0,0,3.0,4.0,0,48,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_8_20260819_032458.csv,multi_greedy_K6,5,0.591548,1,1.19412
10,multi_greedy,6,2,18,1,1,4,0.0,79.1667,0.505263,28,0.35596,40,0,1,0,0.35596,0.44331,0.08735,0.08735,0.35596,0.04992,6,45,1,-1,34,28,18,98.0,79.1667,55.8333,0.408163,0.505263,0.716418,0.001335,0.000158,-0.001288,0.001335,6,6,0,fixed,6,6,0,0,3.0,4.0,1,40,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_10_20260819_115426.csv,multi_greedy_K6,4,0.427373,1,1.0267
1,multi_greedy,10,2,25,2,2,1,3.031148,54.6667,1.010383,20,0.522394,20,0,2,0,0.522394,0.654944,0.132551,0.132551,0.522394,0.14558,10,21,1,-1,30,30,20,110.167,79.3333,54.6667,1.606696,1.064551,0.982812,0.019764,0.016002,0.020035,0.019764,10,10,0,fixed,10,10,0,0,3.0,4.0,2,11,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_1_20260818_015444.csv,multi_greedy_K10,4,0.676633,1,1.39528
4,multi_greedy,3,1,32,0,0,2,4.68281,107.5,0.585351,27,0.332194,28,0,0,0,0.332194,0.369885,0.037691,0.037691,0.332194,0.0,3,0,1,-1,27,31,22,107.5,79.6667,67.8333,0.5854,0.17208,0.125159,0.000696,-0.006434,-0.012159,0.0,3,3,0,fixed,3,3,0,0,3.0,4.0,0,24,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_4_20260818_184626.csv,multi_greedy_K3,5,0.425522,1,1.0
1,multi_greedy,1,2,47,2,2,2,0.785793,54.8333,0.098224,23,0.370329,25,0,2,0,0.370329,0.389421,0.019092,0.019092,0.370329,-0.006485,1,19,1,0,21,36,23,64.5,81.0,54.8333,0.914187,0.135518,0.098267,0.019084,0.002819,0.000398,0.019084,1,1,0,fixed,1,1,0,0,3.0,4.0,0,1,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_1_20260818_015228.csv,multi_greedy_K1,5,0.415871,0,1.38168
3,multi_greedy,6,1,12,2,2,4,0.0,63.1667,0.633245,27,0.33162,42,0,2,0,0.33162,0.460469,0.128849,0.128849,0.33162,0.0,6,0,1,-1,25,28,27,96.6667,90.0,63.1667,0.413793,0.444444,0.633245,0.005575,0.005747,0.00046,0.005747,6,6,0,fixed,6,6,0,0,3.0,4.0,2,43,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_3_20260818_131347.csv,multi_greedy_K6,5,0.579671,1,1.11494
4,multi_greedy,8,2,24,1,1,3,0.0,79.6667,1.25523,30,0.398773,44,0,1,0,0.398773,0.435656,0.036883,0.036883,0.398773,0.066579,8,37,1,1,35,30,15,108.5,79.6667,61.0,0.921659,1.25523,1.639344,-6.7e-05,-8.9e-05,0.0008,0.0008,8,8,0,fixed,8,8,0,0,3.0,4.0,1,54,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_4_20260818_181930.csv,multi_greedy_K8,4,0.455706,1,1.016
2,multi_greedy,10,1,20,0,0,1,3.510234,96.0,1.170078,28,0.314149,25,0,0,0,0.314149,0.582734,0.268585,0.268585,0.314149,0.0,10,0,1,1,28,21,31,96.0,83.6667,62.5,1.169984,1.116247,0.502509,0.000153,0.000548,-0.007062,0.000548,10,10,0,fixed,10,10,0,0,3.0,4.0,0,12,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_2_20260818_073542.csv,multi_greedy_K10,4,0.621014,1,1.01096
10,multi_greedy,3,2,46,2,2,2,0.629485,55.8333,0.078686,21,0.304247,27,0,2,0,0.304247,0.360778,0.056531,0.056531,0.304247,-0.001793,3,36,1,0,31,28,21,96.5,79.3333,55.8333,0.541855,0.164123,0.078959,0.018596,0.011249,0.000183,0.018596,3,3,0,fixed,3,3,0,0,3.0,4.0,0,20,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_10_20260819_115404.csv,multi_greedy_K3,5,0.42053,0,1.37192
3,multi_greedy,6,2,34,1,1,2,3.94097,88.1667,0.492621,28,0.367706,35,0,1,0,0.367706,0.571141,0.203435,0.203435,0.367706,0.036085,6,21,1,0,31,28,21,95.3333,88.1667,55.8333,0.486215,0.492182,0.06105,-0.000521,0.000291,-0.028601,0.0,6,6,0,fixed,6,6,0,0,3.0,4.0,1,43,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_3_20260818_131347.csv,multi_greedy_K6,5,0.579671,1,1.0
8,multi_greedy,1,2,41,1,1,1,3.507512,79.8333,1.169171,21,0.322509,20,0,1,0,0.322509,0.346666,0.024157,0.024157,0.322509,-0.008562,1,40,1,-1,26,21,33,105.5,79.8333,60.1667,0.999999,1.168811,0.940963,0.005284,0.005632,-3e-05,0.005284,1,1,0,fixed,1,1,0,0,3.0,4.0,1,8,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_8_20260819_032459.csv,multi_greedy_K1,5,0.394023,1,1.10568
7,multi_greedy,3,2,76,1,1,1,2.966471,82.6667,0.988824,29,0.324799,34,0,1,0,0.324799,0.41118,0.08638,0.08638,0.324799,-0.012657,3,46,1,-1,28,29,23,99.1667,82.6667,54.6667,1.12871,0.981398,0.775043,0.003119,0.000125,-0.002132,0.003119,3,3,0,fixed,3,3,0,0,3.0,4.0,1,27,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_7_20260818_220700.csv,multi_greedy_K3,5,0.517913,1,1.06238
9,multi_greedy,10,2,76,2,2,2,0.967183,54.8333,0.120898,13,0.435158,48,0,0,1,0.435158,0.526197,0.091038,0.091038,0.435158,0.113731,10,26,1,0,36,31,13,97.0,83.6667,54.8333,0.441797,0.213611,0.120216,0.016115,0.007753,2.8e-05,0.016115,10,10,0,fixed,10,10,0,0,3.0,4.0,0,19,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_9_20260819_084440.csv,multi_greedy_K10,5,0.541595,0,1.3223
10,multi_greedy,6,2,79,0,0,4,0.0,98.0,0.408163,34,0.35596,40,0,0,0,0.35596,0.44331,0.08735,0.08735,0.35596,0.04992,6,45,1,0,34,28,18,98.0,79.1667,55.8333,0.408163,0.505263,0.716418,0.000158,-0.001011,-0.002448,0.0,6,6,0,fixed,6,6,0,0,3.0,4.0,0,40,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_10_20260819_115426.csv,multi_greedy_K6,4,0.427373,1,1.0
4,multi_greedy,8,1,30,2,2,2,1.049128,67.8333,0.131141,22,0.332194,28,0,0,1,0.332194,0.416991,0.084796,0.084796,0.332194,0.0,8,0,1,0,27,31,22,107.5,79.6667,67.8333,0.56449,0.17208,0.130821,0.013399,0.005902,0.000696,0.013399,8,8,0,fixed,8,8,0,0,3.0,4.0,0,54,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_4_20260818_181930.csv,multi_greedy_K8,4,0.455706,0,1.26798
1,multi_greedy,10,2,42,1,1,4,0.0,79.3333,0.504202,30,0.522394,20,0,1,0,0.522394,0.654944,0.132551,0.132551,0.522394,0.14558,10,21,1,-1,30,30,20,110.167,79.3333,54.6667,0.363085,0.504202,0.731707,0.019826,0.020035,0.026543,0.026543,10,10,0,fixed,10,10,0,0,3.0,4.0,1,11,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_1_20260818_015444.csv,multi_greedy_K10,4,0.676633,1,1.53086
8,multi_greedy,4,1,41,1,1,1,3.507611,80.6667,1.169204,21,0.331071,29,0,1,0,0.331071,0.413612,0.082541,0.082541,0.331071,0.0,4,0,1,-1,25,21,34,103.167,80.6667,66.1667,1.126798,1.169025,0.683409,0.009205,0.009345,0.003235,0.009205,4,4,0,fixed,4,4,0,0,3.0,4.0,1,38,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_8_20260819_033653.csv,multi_greedy_K4,5,0.574845,1,1.1841
1,multi_greedy,6,2,57,2,2,3,0.0,54.6667,1.829267,21,0.442783,24,0,2,0,0.442783,0.560069,0.117286,0.117286,0.442783,0.065969,6,32,1,-1,26,33,21,110.0,79.5,54.6667,0.909091,1.257862,1.829267,0.000452,-0.003008,0.000268,0.000452,6,6,0,fixed,6,6,0,0,3.0,4.0,2,41,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_1_20260818_015558.csv,multi_greedy_K6,5,0.668232,1,1.00904
2,multi_greedy,1,1,39,0,0,4,0.0,96.0,0.416667,28,0.314149,25,0,0,0,0.314149,0.335059,0.02091,0.02091,0.314149,0.0,1,0,1,0,28,21,31,96.0,83.6667,62.5,0.416667,0.478087,0.64,0.000153,0.00102,-0.004682,0.00102,1,1,0,fixed,1,1,0,0,3.0,4.0,0,2,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_2_20260818_072353.csv,multi_greedy_K1,1,0.314149,1,1.0204
7,multi_greedy,4,2,15,0,0,4,0.0,99.8333,0.400668,29,0.346453,33,0,0,0,0.346453,0.470095,0.123643,0.123643,0.346453,0.008996,4,46,1,0,29,29,22,99.8333,82.5,53.8333,0.400668,0.484848,0.743035,0.000122,-0.002398,-0.00239,0.0,4,4,0,fixed,4,4,0,0,3.0,4.0,0,37,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_7_20260818_220713.csv,multi_greedy_K4,4,0.51164,1,1.0
6,multi_greedy,1,2,3,2,2,2,0.440403,54.1667,0.05505,24,0.483295,9,1,2,0,0.483295,0.575065,0.09177,0.09177,0.483295,-0.076421,1,42,1,0,29,27,24,100.167,76.8333,54.1667,0.606819,0.46821,0.055196,0.091676,0.090885,0.026945,0.091676,1,1,0,fixed,1,1,0,0,3.0,4.0,1,6,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_6_20260819_055640.csv,multi_greedy_K1,5,0.620652,0,2.83352
2,multi_greedy,4,1,7,0,0,2,5.605443,96.0,0.70068,28,0.314149,25,0,0,0,0.314149,0.406198,0.092048,0.092048,0.314149,0.0,4,0,1,-1,28,21,31,96.0,83.6667,62.5,0.658094,0.747875,0.0788,0.000153,0.000796,-0.018478,0.000796,4,4,0,fixed,4,4,0,0,3.0,4.0,0,32,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_2_20260818_073340.csv,multi_greedy_K4,5,0.393153,1,1.01592
1,multi_greedy,8,2,39,1,1,2,1.508177,82.0,0.188522,31,0.482149,29,0,1,0,0.482149,0.611021,0.128872,0.128872,0.482149,0.105336,8,22,1,0,28,31,21,110.167,82.0,54.6667,0.685743,0.188729,0.105293,0.014361,0.000157,-0.010516,0.014361,8,8,0,fixed,8,8,0,0,3.0,4.0,1,51,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_1_20260818_015424.csv,multi_greedy_K8,5,0.709931,1,1.28722
8,multi_greedy,4,1,24,2,2,2,0.857972,66.1667,0.107246,34,0.331071,29,0,0,1,0.331071,0.413612,0.082541,0.082541,0.331071,0.0,4,0,1,0,25,21,34,103.167,80.6667,66.1667,0.753556,0.566906,0.106886,0.026661,0.026002,0.009345,0.026661,4,4,0,fixed,4,4,0,0,3.0,4.0,0,38,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_8_20260819_033653.csv,multi_greedy_K4,5,0.574845,0,1.53322
8,multi_greedy,1,1,48,0,0,4,0.0,103.167,0.387721,25,0.331071,29,0,0,0,0.331071,0.357732,0.026661,0.026661,0.331071,0.0,1,0,1,0,25,21,34,103.167,80.6667,66.1667,0.387721,0.495868,0.604534,0.009345,0.010196,0.005482,0.010196,1,1,0,fixed,1,1,0,0,3.0,4.0,0,8,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_8_20260819_032459.csv,multi_greedy_K1,5,0.394023,1,1.20392
1,multi_greedy,8,1,72,2,2,1,2.419632,94.8333,0.806544,24,0.376814,33,0,2,0,0.376814,0.495454,0.11864,0.11864,0.376814,0.0,8,0,1,-1,20,36,24,69.8333,84.6667,94.8333,2.334611,0.857382,0.773629,0.004365,-0.001137,8.6e-05,0.004365,8,8,0,fixed,8,8,0,0,3.0,4.0,2,51,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_1_20260818_015424.csv,multi_greedy_K8,5,0.709931,1,1.0873
4,multi_greedy,3,2,60,1,1,4,0.0,79.8333,0.501044,31,0.344878,27,0,1,0,0.344878,0.379908,0.03503,0.03503,0.344878,0.012683,3,42,1,-1,30,31,19,107.5,79.8333,61.5,0.372093,0.501044,0.650407,0.003051,0.002589,0.001155,0.003051,3,3,0,fixed,3,3,0,0,3.0,4.0,1,24,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_4_20260818_184626.csv,multi_greedy_K3,5,0.425522,1,1.06102
7,multi_greedy,8,1,15,0,0,4,0.0,94.1667,0.424779,25,0.337456,37,0,0,0,0.337456,0.475114,0.137658,0.137658,0.337456,0.0,8,0,1,0,25,29,26,94.1667,85.1667,58.3333,0.424779,0.469667,0.685715,0.000184,-0.002608,-0.002907,0.0,8,8,0,fixed,8,8,0,0,3.0,4.0,2,57,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_7_20260818_220731.csv,multi_greedy_K8,4,0.525211,0,1.0
10,multi_greedy,8,2,15,0,0,4,0.0,98.6667,0.405405,36,0.385226,40,0,2,1,0.385226,0.464669,0.079443,0.079443,0.385226,0.079186,8,39,1,0,36,28,16,98.6667,78.1667,55.0,0.405405,0.511727,0.727273,0.000136,-0.000819,-0.000344,0.0,8,8,0,fixed,8,8,0,0,3.0,4.0,2,50,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_10_20260819_115433.csv,multi_greedy_K8,5,0.473143,0,1.0
4,multi_greedy,8,2,67,0,0,2,3.161741,108.5,0.395218,35,0.398773,44,0,0,0,0.398773,0.435656,0.036883,0.036883,0.398773,0.066579,8,37,1,0,35,30,15,108.5,79.6667,61.0,0.394999,0.164783,0.189903,-8.9e-05,-0.007705,-0.005664,0.0,8,8,0,fixed,8,8,0,0,3.0,4.0,0,54,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_4_20260818_181930.csv,multi_greedy_K8,4,0.455706,1,1.0
4,multi_greedy,8,1,52,1,1,2,1.423962,79.6667,0.177995,31,0.332194,28,0,1,0,0.332194,0.416991,0.084796,0.084796,0.332194,0.0,8,0,1,0,27,31,22,107.5,79.6667,67.8333,0.56449,0.17759,0.125159,0.007439,0.000696,-0.005763,0.007439,8,8,0,fixed,8,8,0,0,3.0,4.0,0,54,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_4_20260818_181930.csv,multi_greedy_K8,4,0.455706,0,1.14878
